string,matches_regex
bbbadacbbdacdad,True
bcccbadaacadbdc,False
ddcdcbadbaabacd,False
cdddacdabbbdbac,False
adcbddcaaccbccb,False
cdcacdccdbcbdaa,False
dcdadbacbccdbda,False
caccbbadcbabbaa,False
cabcaaacdbabbcc,False
cdacdadcbbdbcbd,False
daccbadacbadbdb,True
adddccbcbcaccab,False
ddcbccdabaccbcc,False
cbdabdacbadacac,True
bddcbcdcddaaccb,False
babadacbdaccbad,True
accbadacdcbcddc,True
aacccbacabadacc,True
cbbaddaaabcaabd,False
dbbbcbdbbbadacc,True
dbabbcdccadadba,False
adcadccbabaccdb,False
cccbbaadaabacac,False
cbdacdadadaaaac,False
abbcacaacbbabdd,False
badaccaabcdaddb,True
bdbcdbadaccccac,True
ccbbabcbbadacdd,True
dbadadbcabbadba,False
aabdcdbdabadcdd,False
acbdbabadbadaca,True
badddbacadcbdab,False
bdcbbadacbcaacd,True
aabcddccbcccdcc,False
bdbababadacaaca,True
bddcdcaabacaadb,False
baaccdccaaabaca,False
abcabdabbbbcbcc,False
dbabdabdbbbadac,True
dbadacdcdcddccd,True
cdcbbcbdbbdbdca,False
cdabadacddcbabb,True
bdbbbadacabdcba,True
ababcccaadabdad,False
ccdcabbbbadacbd,True
bdbadacdcadbaba,True
dcdcbcccbaababa,False
dcdbcaabddbaaab,False
bddddbcbadaccca,True
dbbcddbadaccdbd,True
caabdbabaacddda,False
bacabbdcaadbbdc,False
ccddabdaddcaccc,False
bbadbdaaccdbcdc,False
dcaaaaadabccabb,False
cabbdcbadaabcca,False
aaadabccabbadac,True
addbacadbbbcbcc,False
cacbbcaaaddddcd,False
dbabccdabbcdbbd,False
bacbcddcccccdbb,False
baadcdbadacddad,True
bbbabbbadacbabd,True
cbbcbadacdcaadd,True
bddabbadbcddadb,False
aababcdcdabccab,False
bcdabaacadccbad,False
dcbaccbadbddcdc,False
bdcaaadcaacbddb,False
cadbaccccbcbbdc,False
bdcdcbabadacacc,True
ccbadaccacbdccc,True
badacbcdcccddbb,True
cbaacbabdcaadab,False
cdabacabadacbab,True
badbccbccbcdadd,False
ccccdbbbddcbcbd,False
badacacbbabdaaa,True
dddabadacaccbca,True
aacbadaccbdbddb,True
daaaddbabbcacbc,False
abadaccacaacbca,True
baccdbaabbbadac,True
adbadaccbbbadab,True
bcbcadcbadacbdb,True
cbaaabddcaabdda,False
bccbaddacbddaad,False
bbcbadacabccabc,True
ccaaacddabadabb,False
ccbbabddcaaaabb,False
dbacabababadaca,True
babdbbcbcbbacbd,False
cbaabcdcdcabbaa,False
badcdaaabaabbaa,False
bcbadbddabadacd,True
dbaddbabbabdbab,False
cadacbbbadacaab,True
adbbadbbbbabddb,False
cbadaccbdbccbba,True
bbdcadbaaabadac,True
dbbcdaddbadacbb,True
ddacdacccdaddab,False
ccadbadacbbcacb,True
abadacbadcccaaa,True
dbbdbadaccababb,True
dcdbadadccacada,False
bdbadacccdbbcab,True
bbadaccabddadca,True
cacdcabddcbadac,True
dcbddcdcdcddbbc,False
dddcaaacbaaacad,False
aaddbdbadacbdda,True
ccbadacaccbabbc,True
cdddbbbadaccadc,True
dabdcacddbcaaba,False
aadbdbbccbacbac,False
acbdadaabddabcd,False
baaadbbbadacdcd,True
bbcaabbbbadacca,True
bbbcbcadddbbbdb,False
cddbbadacddaabd,True
bbdabbbcbccdddc,False
adadaacacaacabb,False
bbcbadaccbccdcc,True
cddbdbbcbadacbb,True
aabdbbcadccccac,False
acbdcccadadbacd,False
acbadacbcbdccda,True
cbcadbababccabd,False
cadbadaccbcbbca,True
daddabadaccdcab,True
abaadcbbabaddba,False
caabadaccacabcb,True
cbababdabdbadba,False
bbdaaaacaddbabb,False
acdcabcabcbccaa,False
dbbacbdccddccda,False
dccbbadaccbcbad,True
ddbdbbbadaccbda,True
ddbadacaabbdcdb,True
ddccbadacacdcbb,True
acdcdcbaccbacda,False
bbaaaacddccbcca,False
ddbddbcdcabadac,True
abcabbbacaddcca,False
babbdbadaccacbc,True
ccaabbabbababdd,False
cddbdcabadaccaa,True
cbbcabdbccaacca,False
cddbccbdcccbcbc,False
ddaabcbbadacacb,True
babadaccdcacdda,True
bbcdadacbdbddab,False
dbbbbcbbadaccdd,True
dcdadadbaabccdb,False
dcbadacacbbaadd,True
cbccdcbbadacabd,True
cadcdbbbabacddc,False
bdcbdabadacaaca,True
dbadacaadddacca,True
adabdcabccbadac,True
dabacbadacbbcad,True
cdbadaccacabdda,True
dababbbdadadabc,False
bbcbdbbadacddbd,True
caabadaccadaaad,True
dcdbdacdbcbdcdd,False
dbadbbcddbbadac,True
ccabadbadacbdcb,True
cbadacbccaccaca,True
dbaadbaccacabdd,False
ccbadaccdaadaaa,True
ccdacacdaddddaa,False
ccddccddbbadaca,True
cdcdacdabdddbab,False
daadadcdcbcbdbc,False
cbdbbccadcadcac,False
bbadcbddbcddaba,False
cadcbbdbbdbbccd,False
cddababdaacbaad,False
acdcbcbcbddaabc,False
acababadcbdbbdc,False
dbcbcbbadacbbac,True
bdcaabcacbcbbbc,False
acbaababacbadac,True
badacaacbababdd,True
cdbccacddbadaca,True
bcbcabadacdbdaa,True
acbdadcabadacbb,True
acddddbbcbbadac,True
accadaadddbdbbc,False
bcaadddcdccbbdc,False
cabcbadddbadacb,True
daccddcbbadacdb,True
dcacddbadacbdbb,True
cbadcdbddcadddc,False
dadccaabccbbadc,False
daabbccbadbdcdd,False
aacaccdadabadac,True
aadbbdbcbadacdd,True
adabacdbbcbbdaa,False
cbacdadbbbadacd,True
dcaadabcbbadacd,True
bcbbbadacdbbdda,True
bbbdcdddcbadacd,True
cbcbbabacdbcaba,False
cabdadabadacccb,True
ccdbdccccbdbadd,False
badaccacbbbbaca,True
aaccabbbadbadac,True
dcabbddbcbbadac,True
badacacbdcdaaac,True
bacdaabcbabadac,True
cabcccbacddaccc,False
babcbbcdddbadac,True
dccddbcbabbcbda,False
bdcacbabccdccca,False
acdbcbadaccbcdb,True
abcbadaccabbdcc,True
cddddabacbbdaac,False
dcdcaadaaacdacc,False
bbbcacacadbadac,True
bbabddbccaaddaa,False
abacbabcbcdabda,False
cccabcbdcabdbcc,False
acbbbbadacdcbab,True
daabcdbddcccada,False
babdbadacccbccd,True
cbbabbadacaadba,True
cabbdddbabbadac,True
bbbdcabcabaaabc,False
adcadcdcccbbdaa,False
caaadbccacddbbc,False
aabbdcdaacbcbca,False
adccabcbadbcbad,False
dacbcccbccbbbca,False
adbbcbcbcdddcbc,False
adbdcabbcbadaca,True
badaadbcdcdbbca,False
badacdddabbbbcb,True
bdbadaccdbaccca,True
bdbcbadbadacbca,True
accaddbcbdbdbcd,False
addddbdcaabcddc,False
ccdcdcababaadab,False
ddcacbdaddacdad,False
bcbbadacbddbdad,True
abdbadacddcddda,True
dcbaabddbadacdb,True
daddaaadabbadac,True
bbaababdacabbac,False
bbaabbbbdaccbcb,False
dacacbaababadac,True
aadaabdcdacbcad,False
baabaabacbadacc,True
adabbcabadacccc,True
bbcacbcbdddabaa,False
bbcabddcbbccaca,False
abdcddbdbbbddab,False
bbdcaabbadacbab,True
ccaaddcbdbadacd,True
adaadcbaadbbcaa,False
cabbadaccacadcc,True
dabcbddcbadacbb,True
cadbadacbcccadc,True
dabadbcddcccbaa,False
cacabadacdaaabc,True
cbadacddbbccbca,True
adbcdabadacbdab,True
cbadaccbdddbbdb,True
abcbabbbadaccac,True
baabbdbcbbbadac,True
dadababbbadacda,True
cdacacdcadbadbb,False
dbcdbcbddbadcba,False
bccdadcbbccaccb,False
aadbccacdacdcda,False
cbababbadacdcbc,True
bbbacdccdaccdbb,False
accacbdbbbbadac,True
dadbbadaccbcabc,True
acbddaacccbdcdd,False
abadaccccdcccbc,True
cbbcabcbbacbdcc,False
cbadacbdadcdbca,True
badabadacdabdac,True
ddacaacddaadaca,False
dbadacdcaadcccb,True
acdbdddddcddadc,False
adcdcbccadbadac,True
ccaaaadcbabbbab,False
abadcdabbdbdbcd,False
bcbbdbbdcdcabaa,False
cacababcdadcccc,False
daacabbcaaddbca,False
babcaabadacadda,True
abdabccababcaab,False
badacddadcacbcc,True
cbdcbbbadacaadc,True
daccabcabbbddbb,False
dadddcdcbbadcbd,False
bbccdbabadacacc,True
addadcabadaccca,True
badcdbaddaaabdb,False
cabccbbbcdccbcd,False
bddababacacbdcb,False
adacdbacddbadac,True
bdacbbbdccbaabd,False
bbadddcbdbccbbb,False
bddccccbdaccdab,False
cdcdaccacdbadac,True
ccacdcacabaabcd,False
dbabbbcddcccbbd,False
cbadacaacbcdcbb,True
accacccbdbdbcdb,False
cdacadadcbdbbcd,False
cdbadbddbcdadbd,False
badacbcddbabadb,True
cbacbaaddcdbadc,False
cddcaadccdacabc,False
caacccbadacadda,True
aadbcccbadabaab,False
bdbcddcbbdaaaba,False
dccbadacaccbbac,True
accdbadacabbcba,True
abaacacbcdadaca,False
caccbdddbdccdcb,False
acaaddbacbacbda,False
baadcdabdbaadda,False
aabddcabdadcbca,False
bdabdcdcbddbaac,False
bdbadbdaacbbadd,False
ccddbabbbbadbcb,False
adabdbadcaaadac,False
acaaaaaddbadacb,True
dacdcbadaccbacc,True
badacadddcccdac,True
daacbadacccbdad,True
aacddbcabbadaca,True
cabccadabbdaacd,False
dbcbadacbccaaca,True
cabdcccdaabacaa,False
accbbbadbabadac,True
bcdddaccbdaaabd,False
dbabcaadbbadacc,True
daabbaaddbadacb,True
cbbadacbabbdacd,True
bbbcdcbbbdabacd,False
badacbcadaaacac,True
cbdcbcbcdbbadda,False
adabbbcdaccacca,False
dacbcbaaabbadac,True
aabcacaabccadbd,False
bcaaacadddbbddc,False
acbccbcabbbaccd,False
bddbccddaddcaac,False
cbbcdbbbadacbba,True
abdddddadadbada,False
abbdadddcbbacba,False
abcbdcddbdacdbb,False
dbbdcbbadaccdcb,True
dbcaccdacaddadc,False
dbabdabddabadac,True
bbbcbadacaddcbc,True
bcabadacdadcdda,True
bcdbadacabbddcd,True
cacddcadbbadadb,False
aaddabbadacdbba,True
dacbbccccacccaa,False
bbbadacaabbbacd,True
dbcbccaccaabbcd,False
cbdbdcabadacadd,True
bcbbbbadacbcccc,True
addccacbdaaabbd,False
bdddaabdcadaaab,False
abadacaaabcaaac,True
bcbcbdabdbadaca,True
cdadaabddacbbcb,False
dbdcdacbadacada,True
ccbadacdbbaddda,True
bacdabadacbacab,True
accacdcdbbdbbdc,False
badacaacdbcccac,True
cdabbadacddbbab,True
badaccdbddcdcdb,True
cbaabadaccbadaa,True
bbbcccccdbbdcba,False
cbbaddadbadacca,True
ccbbdbadcbadacd,True
cdccdacdcbdcccc,False
baccacbbaadccba,False
accadbdabcbbcab,False
ccbabacbbdacaab,False
ddababbabadaccc,True
badacdaaacdcadd,True
badacbaddabcbaa,True
ddbaabbcddbbcdc,False
dbbadbbddbdadca,False
cbbddbabbadacba,True
bdbacaadadabdac,False
bcabcbbadacaaac,True
aacaaabbdbadacd,True
adabbaabcbbabcc,False
cdabdbabbadacac,True
cbbadaccbcbbbbb,True
badaabcccabadac,True
bdccbadacabdcdb,True
dbadaaddabadacd,True
aabadacabddaccb,True
bbbbadacddabdaa,True
acdddbadacacbcb,True
abbcaaccbcbadac,True
aadccaacdcbcbac,False
cddacbacaccacac,False
cdcdbccccbbadac,True
daacbacdbdcccbb,False
aaccdbbacdddcbc,False
acaadbadacdacca,True
cccdcdcbddbdcbd,False
dbcacdbddbbcdac,False
ccddaacaabccdbd,False
cbcbaddddacbdcc,False
aabadacbbdcadad,True
bdcbdabddbacbcb,False
abadaccbbaaabcb,True
abbbcbadaccaadd,True
cbbadacccdacada,True
cbdbdadadcbadac,True
ababddcadabadac,True
aaacbadaccbaccd,True
cbcdabadababbbd,False
acacdcababbbaab,False
cdaadadbdbbadac,True
aacbadadcdbadac,True
dcccbadacabddcd,True
acacabadacdbada,True
dbacbdabcccdbbd,False
addbcbdbadacdba,True
acbddadbaddaadd,False
adbdaccacbadacb,True
ddcadaaaaccbcab,False
cacbadacabaccca,True
cbdabcbadacdadd,True
aadbbbadbddbddb,False
bbdbdcabdddacac,False
aadddaddbbadacc,True
bdbdaabbbadcbca,False
ddadcaadadababd,False
bbadabadacaadca,True
bdadddbdacddbbc,False
aababbcbccddddd,False
badbcadbadacdbb,True
abdbadacadcaadb,True
ccadbbcacaaabba,False
cabadacbdcacbcb,True
ababcbdbbbdcbbb,False
abcbbbbadacabbd,True
dabadadddddacbc,False
bbbadacbcdbbbba,True
babddbdcacacbcb,False
bddbabbadacbdbc,True
ddbabdcdbadacba,True
ccdccbadacaaccc,True
cdddccdbdbadacb,True
cbdcadddddbadac,True
baadbcbdcacddaa,False
bdaddbdababdadc,False
dcdbaabcdbadacb,True
adcdddddbaabdad,False
ddbaaabbdabddba,False
daacaddbddadacc,False
acbadacacbdcabc,True
ccddccabcdbdddc,False
cbbbadbdccbaaca,False
bbdcbbccdaacbbd,False
babacbacbaccabc,False
abaabaabcbbadac,True
badacdccbabaadd,True
cacdadaaccbbbcc,False
badacdcbdadaabb,True
babbadacccabbdb,True
cabcdcbddccabbc,False
dcdcbdaaacdaaab,False
ccacdcbcacbabdb,False
dabcabcbacbcabd,False
bdcbdbcbadacaac,True
bbbdbacdacdbdac,False
bcbbadbaccbddcd,False
dddbbcadccbadac,True
badacbdcddadabb,True
daaabdbcabacdcc,False
bdabadaccbccaac,True
dbcdddbbcddcdac,False
acdbdbbbabadacc,True
adbadbacbaaabbc,False
adbdabcaacdbcaa,False
ccaabbbddccaabb,False
bcdbcbbbadacbbd,True
acccadbbbadcaaa,False
aacdccaaddbaaad,False
cbccccccbbadacd,True
dbccadaabbddbda,False
cbccddbadaccccd,True
addddcdbadacdac,True
dbccdccbadcaabd,False
ccdabadacaaabdb,True
abbcacdbdbbdbac,False
abacbbadaccacbd,True
ccbadacbbdaabad,True
bbadacadbbaccda,True
dacdbadacbdbddb,True
baacabadacdabad,True
dabacabbcacaaad,False
addabbadacadcdd,True
dacabcbdacacdba,False
acacaadcdccddbb,False
cbcbadaccbbdacd,True
dbadaccdbcadbbc,True
aacccbadaccbdca,True
ccacbccacbbadac,True
cbbcabadacccdba,True
cbbbadaccccbdaa,True
accdbadcbcddadc,False
acbadaaccbadacd,True
bdaddadbadacabb,True
aadbadacabacddb,True
accdacdbadacdca,True
abdbdcbbadacaab,True
dadbadaccadcccc,True
cbadbbbbdaabbad,False
abadcabcabdbcab,False
bbbaabbadacbbdd,True
caaabbabadacbbb,True
bccccababddbcba,False
cbbbadaccbdddbd,True
dccbbadacbbdbba,True
dcaabdbddddabaa,False
baccaabacbbadac,True
aaccaaccdabdaba,False
dbcaccaaddccbdb,False
caacbcabdbdccdb,False
cbdaabadacbcaaa,True
ddcbcbbdbadaccd,True
aacbadacadadcca,True
dcbadacdcddcbac,True
accdbadacbdbaaa,True
adbadacababdcba,True
cbbdbcccbadaccc,True
cbcbdddcaaccdbd,False
dabdaddaddbadac,True
cadcbadaccbaccc,True
bbdbdcaadbadacd,True
caacdcdbbbadaca,True
dabbbbbddbcbbcd,False
aabbbccabcabccc,False
dadbadacdacbbab,True
bdbadacadcddabd,True
bacbbadacacbdbb,True
bbacaacbacddacd,False
aaddbbbabbcdddc,False
abddcadaccbddca,False
daabcbbaaaccacb,False
cbcdbbadacadcda,True
ddbbaddbccaaddc,False
ccdbdbddacbadac,True
dcbadacbbcbcbcd,True
cbadacbdddbacaa,True
aaabcadacbadaca,True
cabdbadaccaaaaa,True
cbaabcdbadaccba,True
dddbadacbdbabdc,True
ccdcddbbcddbcdb,False
abdcabacdbadacd,True
aaaaaacaddcbccc,False
bacbdbcbadacddd,True
dbdabcccbcbbbaa,False
acdbabcbccabcab,False
bdbcbbbabcbccad,False
dadcabadacddddd,True
aaabadbccbadaca,True
accdabddbbadacb,True
aaddacdaccbbbdc,False
bcdbddacccbadac,True
abccadaddaaaccb,False
bdcddbcdaaabdba,False
dabcdaddacbcabd,False
bdabcadabbbcddc,False
aadbababddccbbb,False
bcbabadddcbadac,True
badaccbcbdacccc,True
acdcbaaadabbcba,False
cbbbccdbcbadbbb,False
bbdcbbcbcbdddbc,False
bbadaccabbdccbd,True
bbcbcacbadacbbd,True
baaabacaaccabab,False
abadacacadadaad,True
bbabcbddddcbaac,False
adaaacbbdbaacaa,False
ccaabaccbbadaaa,False
adaaaababbcbdbc,False
cdcdaadadbcdccd,False
dbabdccbbdacdcc,False
badaccbdbbddaba,True
cbbabbcdbcacddc,False
acccadbbccadbab,False
badacdbadacdaca,True
bbbbbadacdccdca,True
acaadccbcaabacd,False
cbadacddbbaacad,True
bbdbcbadacaaadc,True
dccbaaabdbadacc,True
dabbadacddacaca,True
babcbdabccdbabc,False
dcaacdacdabaacb,False
dbcacabaaaacbda,False
ddcabbdacbbadac,True
acdadacadaaacba,False
caabbacddbddcbb,False
acacabdbdadcaac,False
ccbbbadacbcbaab,True
adbdabbcbadacac,True
aacaadbccaaadcd,False
accdcdabcbadaaa,False
ccacdaadadaacca,False
caacabadaccdcbb,True
bdabbdbbadacccc,True
dbadacdddaadabc,True
acabadaccabacca,True
dabdbbcbaaccada,False
abccacdaacdbbdd,False
dddcabadaccdcaa,True
caacbbcdacabacc,False
dbacbadacbbaabd,True
adcdababddbadac,True
cddbddddbbbbdab,False
bddbddcbadaccda,True
ddacbccabdadcba,False
abadaccdaacdaca,True
bcacbddbadacdba,True
cadacaaccdbadac,True
adcbdddbadbadac,True
dddddbaadbdcddb,False
bbadacabdbcabaa,True
adabaacadabaccd,False
ccacbaddadbadac,True
adbadacdadbcaac,True
cbcbbdacdacddad,False
baadcabbadacdda,True
cbdacaabacdccda,False
badaccdaccddadc,True
dcadbadaccabcad,True
babccbbddbadacb,True
adcabadaccdaaca,True
bbccbadacadacbc,True
babdccdccdbccac,False
babcbdcabbdcbad,False
cdbcaabbbcccdda,False
adbccbdbbaacdcc,False
bcccdbccadacaaa,False
ccbaaddbcadccdd,False
cbbcddbadbadccd,False
cbaadbbcbadacdc,True
cdcbdbadacdbadc,True
badacdbababcbba,True
cdbadacaacaadcb,True
cdacaadcbaabbda,False
badacbaabdbbddc,True
adabadacbbcbcca,True
baabbabadacacaa,True
cabbcdbacaaccbb,False
bcccbbaccdccdad,False
badaccadaccdcbc,True
bdabadabdbdbbbb,False
bdcdbabdacddccb,False
cbcabadacccbabc,True
aabaabadacdbbcd,True
bacaccdcacabdbd,False
bbacdcdabdacdcd,False
acdacbabbcddccc,False
ddadccacdccdadc,False
dacdbaddddccdbc,False
dbdcdccdbcbadac,True
acabbcbbadaccbb,True
bbcccadccdbadac,True
cbdabbccaabadac,True
bdbddcdbadacaca,True
bbdcacbdcbbadac,True
cacdbbcdbccbbca,False
cdbdaadcababcba,False
abadacbdbbcbdca,True
accacacabcbadba,False
dabcbddadccbdbc,False
cdabadaccbdacad,True
aacacbadacdabba,True
bdaddbccbadaccb,True
bacaaadcddcabdc,False
ccdcccacbdabada,False
cdacccdcbcddabc,False
dadababadacdbbc,True
badaccccadbddac,True
addddadbbbbadac,True
cbcdacaaddcbdab,False
bddcbbbdbadacab,True
aadbbdcadcadccb,False
badaccabcadbaaa,True
abcdabadacdccbb,True
dcaccddbdcdbddd,False
bdbabadacdddabb,True
badaccccdddcaba,True
bcbddaadbadddbb,False
baccbaccddcbaba,False
dbbbadaccaddbca,True
babaadabcacbbba,False
cccccdbadaabcaa,False
aacbbdbcdddccbb,False
cbbadacbccdcdbc,True
acdcabcaabcadda,False
aaaaddbadaccada,True
dbdadbbdbbbbbcc,False
cdbadacddddcaac,True
dccadabadcbcccd,False
ccbbddaacbdaacc,False
aaaddbddbcaabab,False
dddbdcbabdacbbd,False
dccccbadcdcddda,False
cbdaacadcbccbbd,False
aaadadbbadacbac,True
adcbcbcbadacaaa,True
dcdadcdacadbadc,False
dddabdbbcadcaad,False
badacabbcaabdac,True
dcccbdacddaccdc,False
abbdcddbbbbddad,False
baaadccdacbdcca,False
dbdcacbbbdadddc,False
bcacaadbcddacdb,False
daaaaaabadacddb,True
baddddbadababcb,False
cbdbbbbadaccdab,True
cadcdadbabadaca,True
aadabaaacacccbb,False
cbbadaccdadbdca,True
abadaccccbbacdc,True
cacadaddaddbccc,False
bdcbadacdaabbdc,True
dcbcbbcadcaabad,False
dccbadaccdbdaac,True
bbbadaccacaadba,True
aacccbbbadacaca,True
cbbbcaaaccdbbca,False
ddcbdbccabadbdd,False
cddacbbadacbada,True
dcadabadacaacbc,True
baababdbaadcbba,False
bccbadacbdbddca,True
badacdacddccaad,True
bdbccaaaabadacd,True
dcaccbadaccccbb,True
cadbacaaaacbaad,False
bcbdbddccbcdabb,False
ccdbbdacbacbacd,False
adbadacbbdcbadd,True
bcbadaccdadccab,True
bbcacddabadacab,True
addcaddbcdabcad,False
dcdbaacbabbdbcb,False
adcabcbdddaabca,False
cbbababdabbbadb,False
cdbabdddabadacb,True
cdbadacbccaacac,True
dabadacddabdadc,True
abadacbadccddcc,True
cabbbbdbdbadacd,True
bbbcdcbcbdccddb,False
ddddbaccddacbaa,False
baabcbbcaaadcbd,False
accdadbbbadadcc,False
badacbabdbbbacc,True
badaccccccacbbb,True
aadaadbaccbadac,True
caadbadacbcbbcb,True
abadbcdbbadacbc,True
bdbadaccacdadbb,True
cbbcbabbbacaabc,False
dbcbbaccbabadac,True
abdaaabacbadacd,True
acdddcbababcbac,False
bcabbacadacccca,False
abddccdbdcbadac,True
bdcbcccbbabbbda,False
dcaaaaabdcdbada,False
cbbccaadbbcaddd,False
ccaaabbaccbdcda,False
bbacabdddaacdab,False
ddcacdbdbadacba,True
dadddcbdadaaada,False
dadacbddccddcdc,False
cccdbcbadaccdda,True
cbadaccababcccd,True
cdbaabcdbbadacd,True
bbbaabababadacb,True
cbadbdbadacdcca,True
ddbadacdadacacd,True
dddaccbdbbadacb,True
ccbadacbacddbdb,True
cacbacadaacddcb,False
adaadbadacdadbc,True
abadacdcaccdbca,True
acdabadacccbbcd,True
babbacbaacacbab,False
bdccdccdabbcdaa,False
ddaacbadaccdbda,True
dacbadaccacbacd,True
ddaddbadacddcbc,True
dbcacbadbadacaa,True
abbccaacccdbdac,False
bddbadacdbabaab,True
abacbcacbbadacb,True
badcacdcabdbccd,False
dabbdcdadcadadd,False
dcadabbcacaddbc,False
bdabccdaddbddca,False
dabadacdaaabacc,True
bdcdbcbadacaaab,True
acaaacadaadccca,False
cccbbabdddacabd,False
bbdbadacacdbdbb,True
bacccaadbadacaa,True
bccacaabcbacbda,False
adbbddabaccabda,False
cdcaadbadacdbbc,True
bbdbabbadaccbdd,True
cccccacbccbbdca,False
bdbcbadacdadbac,True
abddabaabbddcaa,False
dbdbbadacaadddb,True
ddddbcdabadacca,True
bbabcbddadbacdb,False
caabdccdcabbcab,False
bbbdacdbabaddaa,False
abacdbdbbdcaabd,False
bdcbbcccdabbada,False
babbbadacaaacdd,True
cabbcbcccdbbbcd,False
badacacbdbacddd,True
dbddcabcbbabbcb,False
dcdacbbbdddbcdc,False
cbdcbadacdcccac,True
cbbadacdbbaabab,True
dbadacddabcdbaa,True
bddcdcdbdcbcaca,False
dadbddcabdcbcda,False
dcdbbaadcccdcac,False
dddaddbabadacdc,True
babdccbadccdcbb,False
ccaabbbbadacbca,True
cdbadacdaadcddb,True
dadaccdbadacbac,True
cbbacccdccbadac,True
abdcadcccdaabcd,False
dddadbdddcbabdb,False
adbdcaaaabcdcab,False
bdbccddbdbadacb,True
dddbcbdabaabacb,False
acdbadbacaadbcb,False
dccdabadacdcddb,True
ddcacbacdbadacc,True
dacaababadacadc,True
cdbadacbcbdabab,True
dacadbbddbbacbb,False
babbdbadacdcccc,True
dbadacbacadabca,True
dcaaaccdcadbaba,False
bdbccabbbbadabc,False
dabdbcdbadacbcd,True
ccabbbcdbaccdaa,False
dcdcdddcabadacb,True
dbabadacdddcdba,True
bbdadcbadaccabd,True
cabdbacbcadbbcd,False
aaddaccddaabbac,False
cbadacabacdcaab,True
badaaccbddcadab,False
babdadcbcaababb,False
bdadcbbdbadacdb,True
dddbdddadaccdcc,False
acabdcbcaabddbc,False
daabbacddabdcbc,False
ddccacaabcdadcd,False
aacabaccdbadaca,True
bbdaabadacaccda,True
cbbdadddabdadcc,False
dabcbdbaccbbbad,False
acabdbacbbcacbc,False
dbdbbadacdbddbb,True
cabadacdcdddbbd,True
dcbbbbadacbdaac,True
aaacacbcddaaaaa,False
ccbccddcddaacca,False
dbccbcacddaacdd,False
aadcbdaaadaaddc,False
bbabdbadacbaadc,True
bdddbadbbbcbcca,False
dabcbcdbbdcdbad,False
bbcccacadbadacd,True
bcdcaadbbadacbc,True
badacdadaaacdcc,True
cacbddaccbabadb,False
addbdccccbadacb,True
bbacacdabcdbcdc,False
bdabbadacacacdc,True
bdaacdbddcbcdcc,False
cdccbabcadacbcd,False
aabadacacbdddcc,True
abadbdbdddcdabc,False
bcabbabadacbcad,True
dccadddbadaabba,False
ddadbadacaaadbb,True
dacacdcaabadacc,True
badacdbaaabcccb,True
cccdcbdbbadcbca,False
acdddddabcddcca,False
bddccdbccaccbdb,False
bcaccdbadacbdac,True
dcdaadaccdddbac,False
dabadacdcbdcbcb,True
acbdccdbadaccdb,True
bbabaabababbdbd,False
cbbadacbacabdbd,True
badcaddbadacdda,True
dadcbaaacbadacd,True
ddbadbadddcdbbd,False
abadacbaabaddac,True
badacbbccaababd,True
baabbadaccbbaab,True
abbdcbbdadacbcc,False
bdbabcdabadacba,True
aacdcacddbbdadc,False
ababbddbdbcddbb,False
badacdabacaacda,True
cbbdbdcacddbadb,False
aadaaddabcabbcc,False
badacdacdababbc,True
bccacccbabadacc,True
aaaaccccbaccadd,False
bcccababdbbadac,True
abacbbdddbbbccb,False
cdbcdbbccadaadc,False
ccaacadadbabdba,False
dbadbbcadbadacc,True
bccadccddcbcdbc,False
aacccccbccbaaac,False
dbbaacdcadbacba,False
bcbccacccccdddd,False
dcbadacabcccadb,True
ccccddcaddbbbcb,False
cbadacdbbbdbdcc,True
caabadacaaccbbb,True
cbadbbadbcbbaba,False
aabdaabddabbdda,False
ddbbbccdcbbadac,True
bbdcbcbcbadacdc,True
aaddddadbcdbdcc,False
cbadadbddabadac,True
adbbdcabccbdcab,False
caddccabadacbac,True
ddbcdbbadaccbca,True
dcaaacbdbbdccaa,False
abcabadacdcdadb,True
ababbadacbaaabc,True
aaaadacbcddbdcb,False
abccadbabadacdc,True
bbbabadacccabcd,True
abccbdbccadadad,False
bcdddacbcbcabcd,False
bcbdccaddbcbbdc,False
addbdbbadaccdab,True
dacdadadbbcacad,False
caaacdcbbabccac,False
ddbdaaaccbadacd,True
dbcbadacccddacc,True
dadaaccdabbbbad,False
dbbadacddcbbbbc,True
ccdbbaabadacdbd,True
badcbabdbbadacb,True
daabadacabcccdd,True
bcabadaccabcaaa,True
bcabcdcccaadcbd,False
bacccabdbbbdbcc,False
aadbadacaadaada,True
cdbbbadacddbbba,True
bdcbdcbcbadaccd,True
bbddccadcccaaba,False
baabadacbaacacc,True
ddadbcbddddaabd,False
aadbbcddbcbabad,False
caddddcbdbdadad,False
bbbaacccaacaddc,False
abbcdbadccbadac,True
abadacdacbaabda,True
cadbdaadacacbca,False
abcddaddabdacca,False
acadadbcdbaadcb,False
dbacbabbdcdcbaa,False
ccdadadbcdabdbd,False
bcabdcbcdaddccc,False
ddcabcbbddbadac,True
bdcbadaccdbdcdc,True
abbcbcadcbadacd,True
cbcddbbadaccdaa,True
bcabacbcbadacad,True
abdacbadacbaabd,True
babcbbdbbadacac,True
babdabcabbadacd,True
ccaddababccbcdd,False
cabbcacadcdcbda,False
ddbbadacdbbbacc,True
bddaccbadacddcb,True
abdaaccdbccaddd,False
aaccccbadacccad,True
aadaabccdadcacc,False
